,HAZMAT,IS_WEEKEND,Vessel_size_category,VTT,AVERAGE_BERTH_TIME,Total_Arrival_in_Window,Terminals_in_Port,UNIQUE_VESSELS_RATIO,ARRIVALS_RATIO,Actual,Predicted,Error,Absolute Error
376,0,0,0,203.0833333333333,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,164.35,169.90723012182679,-5.557230121826791,5.557230121826791
384,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,143.21666666666667,156.84253928533155,-13.625872618664886,13.625872618664886
224,0,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0,25.416666666666668,27.50405083756999,-2.0873841709033236,2.0873841709033236
924,0,1,2,111.16666666666669,98.04411764705884,49,1,1.0,1.0,95.38333333333334,113.41777343787045,-18.03444010453711,18.03444010453711
788,0,0,0,12.916666666666666,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,43.083333333333336,115.11076872690178,-72.02743539356845,72.02743539356845
472,0,0,2,33.25,36.58333333333333,108,1,1.0,1.0,29.633333333333333,32.09105479234884,-2.4577214590155094,2.4577214590155094
347,0,0,2,33.666666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,81.66666666666667,99.61868680060009,-17.952020133933416,17.952020133933416
505,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,195.2,137.99677754973462,57.20322245026537,57.20322245026537
639,1,0,2,37.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,143.11666666666667,91.07562361518539,52.04104305148128,52.04104305148128
957,0,1,2,193.9333333333333,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,220.53333333333333,172.91004798734903,47.6232853459843,47.6232853459843
899,0,0,2,16.316666666666666,25.13589743589744,39,2,0.9090909090909092,0.9230769230769232,145.23333333333332,153.33947812256918,-8.106144789235856,8.106144789235856
876,0,0,2,179.05,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,141.46666666666667,169.2422304482197,-27.775563781553018,27.775563781553018
619,1,0,2,48.3,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,171.46666666666667,96.66313307578594,74.80353359088073,74.80353359088073
828,0,0,2,156.56666666666666,117.2535460992908,1325,1,1.0,1.0,334.4833333333333,345.4505957872989,-10.967262453965589,10.967262453965589
645,1,0,2,31.1,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,120.55,129.37642809416963,-8.826428094169628,8.826428094169628
820,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,64.96666666666667,173.53940253337072,-108.57273586670405,108.57273586670405
556,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,135.61666666666667,148.35731941822806,-12.740652751561385,12.740652751561385
928,0,0,2,30.08333333333333,36.58333333333333,108,1,1.0,1.0,26.73333333333333,31.566684796232117,-4.833351462898786,4.833351462898786
577,1,1,2,36.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,144.7,136.74694563558424,7.953054364415749,7.953054364415749
85,0,1,0,18.08333333333333,29.420617283950616,2088,1,1.0,1.0,13.55,15.742612408550112,-2.1926124085501115,2.1926124085501115
242,0,0,0,34.416666666666664,29.420617283950616,2088,1,1.0,1.0,128.0,70.77654401397578,57.22345598602422,57.22345598602422
698,1,1,2,66.83333333333333,60.25136612021858,640,2,0.4285714285714285,0.1967213114754098,96.41666666666669,112.80438760501849,-16.387720938351805,16.387720938351805
159,0,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,29.666666666666668,69.81836037570277,-40.151693709036095,40.151693709036095
524,0,1,0,47.583333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,16.133333333333333,40.43885974483032,-24.305526411496984,24.305526411496984
35,0,0,0,16.583333333333332,29.420617283950616,2088,1,1.0,1.0,146.66666666666666,107.69364259948456,38.973024067182095,38.973024067182095
540,0,1,2,204.3,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,288.15,278.621165589907,9.528834410092998,9.528834410092998
170,0,0,2,31.266666666666666,29.420617283950616,2088,1,1.0,1.0,28.8,35.15651203777497,-6.356512037774966,6.356512037774966
654,1,0,2,21.166666666666668,29.420617283950616,2088,1,1.0,1.0,174.83333333333334,174.01401887634407,0.8193144569892752,0.8193144569892752
861,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,103.03333333333332,145.27008186318076,-42.236748529847446,42.236748529847446
830,1,0,2,17.833333333333332,19.226530612244897,760,1,1.0,1.0,20.85,24.842372077599176,-3.9923720775991747,3.9923720775991747
881,0,1,2,24.9,22.48888888888889,10,1,1.0,1.0,131.88333333333333,128.73581283203094,3.147520501302381,3.147520501302381
915,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,336.6666666666667,389.0843187469004,-52.41765208023372,52.41765208023372
733,0,0,2,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,124.83333333333331,124.20192715469553,0.6314061786377891,0.6314061786377891
95,0,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,58.0,90.1348373467712,-32.13483734677121,32.13483734677121
563,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,140.18333333333334,148.35731941822806,-8.173986084894722,8.173986084894722
240,0,1,0,64.71666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,225.2,180.29588943944222,44.90411056055777,44.90411056055777
742,1,0,2,36.56666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,13.966666666666669,31.848239381454693,-17.881572714788025,17.881572714788025
574,1,1,2,36.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,128.4,136.74694563558424,-8.346945635584234,8.346945635584234
690,1,0,2,25.6,29.420617283950616,2088,1,1.0,1.0,62.1,67.1436383881499,-5.043638388149894,5.043638388149894
460,0,0,2,94.66666666666669,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,123.63333333333334,154.0400857881037,-30.40675245477037,30.40675245477037
553,0,0,0,32.083333333333336,29.420617283950616,2088,1,1.0,1.0,53.86666666666667,75.51203771907181,-21.645371052405146,21.645371052405146
850,0,1,2,29.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,78.86666666666666,70.50728962333936,8.3593770433273,8.3593770433273
206,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,66.2,63.11705884610571,3.0829411538942963,3.0829411538942963
392,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,145.25,156.84253928533155,-11.592539285331554,11.592539285331554
794,0,0,2,24.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,133.75,118.11567163647985,15.634328363520154,15.634328363520154
397,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,166.66666666666666,156.84253928533155,9.824127381335103,9.824127381335103
766,0,1,2,21.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,47.86666666666667,70.54273403632742,-22.67606736966075,22.67606736966075
822,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,191.11666666666667,173.53940253337072,17.577264133295955,17.577264133295955
217,0,0,2,136.81666666666666,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,104.11666666666666,119.20526151485528,-15.08859484818862,15.08859484818862
4,0,0,0,45.8,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,28.133333333333333,67.77860870460924,-39.64527537127591,39.64527537127591
768,1,0,2,121.16666666666669,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,35.85,58.68092677612615,-22.830926776126148,22.830926776126148
642,1,1,2,38.13333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,72.35,70.79970932393536,1.550290676064634,1.550290676064634
868,0,0,2,44.41666666666666,41.09047619047619,3237,3,0.0681818181818181,0.0153061224489795,93.08333333333331,91.30549102894261,1.7778423043907026,1.7778423043907026
612,1,0,2,21.516666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,132.55,115.80944690707018,16.74055309292983,16.74055309292983
738,1,0,2,27.58333333333333,29.420617283950616,2088,1,1.0,1.0,138.5,143.32998773778456,-4.829987737784563,4.829987737784563
546,0,0,2,191.7,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,204.0,197.4661402191223,6.533859780877691,6.533859780877691
725,0,0,2,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,39.75,47.18062673675567,-7.43062673675567,7.43062673675567
683,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,98.71666666666668,116.90808541086058,-18.191418744193896,18.191418744193896
98,0,0,2,75.33333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,113.8,138.57386671021177,-24.773866710211777,24.773866710211777
804,0,0,2,23.0,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,210.3333333333333,199.17232108682012,11.161012246513167,11.161012246513167
727,0,0,2,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,85.1,47.18062673675567,37.919373263244324,37.919373263244324
573,0,1,2,36.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,144.51666666666668,131.00507751142985,13.511589155236834,13.511589155236834
406,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,167.88333333333333,156.84253928533155,11.040794048001771,11.040794048001771
502,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,152.5,137.99677754973462,14.503222450265383,14.503222450265383
47,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,102.78333333333332,93.40886410460962,9.374469228723697,9.374469228723697
32,0,0,0,32.666666666666664,29.420617283950616,2088,1,1.0,1.0,149.61666666666667,143.8050223275386,5.811644339128065,5.811644339128065
779,0,0,0,107.08333333333331,123.32713963963964,2937,4,0.2258064516129032,0.0945945945945946,181.01666666666668,217.90875125963518,-36.8920845929685,36.8920845929685
200,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,57.38333333333333,63.11705884610571,-5.733725512772374,5.733725512772374
134,1,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,129.95,132.6047716360624,-2.6547716360624065,2.6547716360624065
27,0,0,0,32.666666666666664,29.420617283950616,2088,1,1.0,1.0,122.83333333333331,143.8050223275386,-20.971688994205294,20.971688994205294
852,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,151.23333333333332,145.27008186318076,5.9632514701525565,5.9632514701525565
230,0,0,0,97.35,117.2535460992908,1325,1,1.0,1.0,141.3,119.94112083833141,21.358879161668597,21.358879161668597
489,0,1,2,17.516666666666666,19.226530612244897,760,1,1.0,1.0,22.266666666666666,22.888232135273306,-0.6215654686066401,0.6215654686066401
772,0,1,2,123.05,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,69.33333333333333,134.40434334626985,-65.07101001293653,65.07101001293653
378,0,0,0,166.08333333333334,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,130.58333333333334,151.45332633858823,-20.869993005254884,20.869993005254884
288,0,1,2,76.16666666666667,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,90.03333333333333,71.42759901304937,18.605734320283958,18.605734320283958
418,0,1,2,192.2,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,110.15,187.9307882224982,-77.78078822249819,77.78078822249819
674,0,0,2,31.866666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,216.63333333333333,113.02450539276828,103.60882794056505,103.60882794056505
391,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,143.53333333333333,156.84253928533155,-13.309205951998223,13.309205951998223
592,1,1,2,35.233333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,123.58333333333331,117.22190623506889,6.3614270982644285,6.3614270982644285
498,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,107.11666666666666,137.99677754973462,-30.880110883067957,30.880110883067957
138,1,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,107.6,132.6047716360624,-25.0047716360624,25.0047716360624
62,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,81.95,93.40886410460962,-11.458864104609617,11.458864104609617
471,0,0,2,33.25,36.58333333333333,108,1,1.0,1.0,29.666666666666668,32.09105479234884,-2.4243881256821744,2.4243881256821744
647,1,0,2,31.1,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,120.83333333333331,129.37642809416963,-8.543094760836311,8.543094760836311
128,1,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,107.6,132.6047716360624,-25.0047716360624,25.0047716360624
946,0,0,2,15.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,134.0,84.0792595195264,49.9207404804736,49.9207404804736
520,0,1,0,47.583333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,16.8,40.43885974483032,-23.638859744830317,23.638859744830317
838,0,1,2,65.85,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,103.16666666666669,112.01170066629801,-8.845033999631326,8.845033999631326
64,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,170.63333333333333,93.40886410460962,77.2244692287237,77.2244692287237
812,0,0,2,23.0,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,209.4833333333333,199.17232108682012,10.311012246513172,10.311012246513172
14,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,97.2,102.41191191401538,-5.211911914015374,5.211911914015374
156,0,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,159.06666666666666,69.81836037570277,89.2483062909639,89.2483062909639
40,0,0,0,16.583333333333332,29.420617283950616,2088,1,1.0,1.0,81.0,107.69364259948456,-26.693642599484562,26.693642599484562
492,0,0,2,114.41666666666669,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,95.85,110.95459233041899,-15.104592330418996,15.104592330418996
379,0,0,0,166.08333333333334,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,129.08333333333334,151.45332633858823,-22.369993005254884,22.369993005254884
187,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,97.4,103.01388430403125,-5.613884304031245,5.613884304031245
763,0,1,2,21.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,101.4,70.54273403632742,30.85726596367259,30.85726596367259
216,0,0,2,12.15,12.15,2,1,1.0,1.0,10.3,28.587939806430526,-18.287939806430526,18.287939806430526
791,0,0,0,45.833333333333336,29.420617283950616,2088,1,1.0,1.0,26.866666666666667,52.596774867624475,-25.730108200957808,25.730108200957808
52,0,1,0,25.666666666666668,25.13589743589744,39,2,0.9090909090909092,0.9230769230769232,61.41666666666666,65.23396596455281,-3.8172992978861515,3.8172992978861515
337,0,0,2,35.833333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,13.266666666666667,42.321499147208876,-29.05483248054221,29.05483248054221
748,1,0,2,30.566666666666663,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,91.08333333333331,132.62946364050168,-41.54613030716837,41.54613030716837
719,0,0,2,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,117.06666666666666,47.18062673675567,69.886039929911,69.886039929911
724,0,0,2,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,14.883333333333333,47.18062673675567,-32.29729340342234,32.29729340342234
295,0,1,2,76.16666666666667,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,65.31666666666666,71.42759901304937,-6.110932346382711,6.110932346382711
701,1,1,2,96.08333333333331,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,98.48333333333332,93.69831990748575,4.785013425847566,4.785013425847566
251,0,0,0,17.6,19.226530612244897,760,1,1.0,1.0,80.61666666666666,97.81830541316403,-17.201638746497366,17.201638746497366
726,0,0,2,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,82.38333333333334,47.18062673675567,35.20270659657767,35.20270659657767
461,0,0,2,35.75,36.58333333333333,108,1,1.0,1.0,12.333333333333334,22.402773540862178,-10.069440207528844,10.069440207528844
455,0,0,2,113.01666666666668,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,205.71666666666667,222.57914048616507,-16.862473819498405,16.862473819498405
966,0,0,0,205.2333333333333,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,156.71666666666667,207.30812930923022,-50.591462642563556,50.591462642563556
815,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,124.78333333333332,173.53940253337072,-48.7560692000374,48.7560692000374
862,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,149.78333333333333,145.27008186318076,4.513251470152568,4.513251470152568
269,0,0,2,37.16666666666666,29.420617283950616,2088,1,1.0,1.0,104.73333333333332,113.87911408803947,-9.145780754706152,9.145780754706152
201,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,39.13333333333333,63.11705884610571,-23.983725512772374,23.983725512772374
161,0,0,2,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,46.8,45.93472003129213,0.8652799687078669,0.8652799687078669
555,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,132.25,148.35731941822806,-16.10731941822806,16.10731941822806
729,0,0,2,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,120.66666666666669,124.20192715469553,-3.5352604880288396,3.5352604880288396
401,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,121.85,156.84253928533155,-34.99253928533156,34.99253928533156
702,1,0,2,73.6,123.32713963963964,2937,4,0.2258064516129032,0.0945945945945946,33.516666666666666,92.36714980072783,-58.850483134061164,58.850483134061164
476,0,0,2,83.8,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,162.43333333333334,155.50610631452776,6.927227018805581,6.927227018805581
821,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,192.0833333333333,173.53940253337072,18.543930799962567,18.543930799962567
771,0,1,2,123.05,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,252.4,134.40434334626985,117.99565665373015,117.99565665373015
105,0,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,99.56666666666666,101.27162876465317,-1.7049620979865097,1.7049620979865097
565,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,184.7333333333333,148.35731941822806,36.37601391510523,36.37601391510523
389,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,167.61666666666667,156.84253928533155,10.77412738133512,10.77412738133512
1,0,0,0,45.8,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,56.0,67.77860870460924,-11.77860870460924,11.77860870460924
908,0,0,2,23.666666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,40.95,41.10656194948573,-0.15656194948572733,0.15656194948572733
952,0,0,0,22.35,20.633333333333336,6,1,1.0,1.0,148.15,117.39390660123306,30.75609339876695,30.75609339876695
561,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,153.33333333333334,148.35731941822806,4.976013915105284,4.976013915105284
80,0,0,0,34.35,29.420617283950616,2088,1,1.0,1.0,27.08333333333333,44.391713884453395,-17.308380551120067,17.308380551120067
205,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,36.083333333333336,63.11705884610571,-27.03372551277237,27.03372551277237
34,0,0,0,16.583333333333332,29.420617283950616,2088,1,1.0,1.0,125.76666666666668,107.69364259948456,18.073024067182118,18.073024067182118
775,0,1,2,61.25,48.410833333333336,174,2,0.8571428571428571,0.875,119.86666666666666,157.62144433877805,-37.75477767211139,37.75477767211139
508,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,109.7,137.99677754973462,-28.296777549734614,28.296777549734614
427,1,1,2,31.58333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,60.45,85.32132089698639,-24.87132089698639,24.87132089698639
454,0,0,2,113.01666666666668,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,205.1,222.57914048616507,-17.47914048616508,17.47914048616508
366,0,0,2,98.58333333333331,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,163.73333333333332,146.98007105680853,16.753262276524794,16.753262276524794
91,0,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,47.05,90.1348373467712,-43.08483734677121,43.08483734677121
339,0,0,2,17.666666666666668,22.48888888888889,10,1,1.0,1.0,113.13333333333334,105.08470669329274,8.048626640040595,8.048626640040595
897,0,1,2,22.23333333333333,25.13589743589744,39,2,0.9090909090909092,0.9230769230769232,58.016666666666666,63.43909921198564,-5.422432545318976,5.422432545318976
564,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,182.45,148.35731941822806,34.09268058177193,34.09268058177193
345,0,0,2,86.5,60.25136612021858,640,2,0.4285714285714285,0.1967213114754098,86.13333333333334,96.81869664361669,-10.68536331028335,10.68536331028335
776,1,0,0,73.23333333333333,123.32713963963964,2937,4,0.2258064516129032,0.0945945945945946,129.2,124.83134104977238,4.368658950227612,4.368658950227612
241,0,1,0,24.166666666666668,19.226530612244897,760,1,1.0,1.0,79.4,72.5538639806575,6.846136019342509,6.846136019342509
13,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,71.1,102.41191191401538,-31.311911914015383,31.311911914015383
315,0,0,2,34.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,235.05,293.1492898301972,-58.099289830197165,58.099289830197165
600,1,1,2,35.233333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,125.26666666666668,117.22190623506889,8.044760431597794,8.044760431597794
387,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,161.75,156.84253928533155,4.907460714668446,4.907460714668446
273,1,0,2,43.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,116.11666666666666,130.21628408560105,-14.099617418934386,14.099617418934386
166,0,1,0,20.433333333333334,19.226530612244897,760,1,1.0,1.0,130.61666666666667,97.93445670262719,32.68220996403949,32.68220996403949
840,0,1,2,61.583333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,120.25,131.14569183938406,-10.895691839384057,10.895691839384057
962,0,0,2,41.75,36.58333333333333,108,1,1.0,1.0,22.116666666666667,20.604112328142506,1.5125543385241613,1.5125543385241613
646,1,0,2,31.1,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,123.43333333333334,129.37642809416963,-5.9430947608362885,5.9430947608362885
818,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,215.6833333333333,173.53940253337072,42.14393079996259,42.14393079996259
484,0,0,2,30.9,29.420617283950616,2088,1,1.0,1.0,45.15,50.588507039058854,-5.438507039058855,5.438507039058855
950,0,0,2,137.75,98.04411764705884,49,1,1.0,1.0,85.98333333333333,101.65228237354034,-15.66894904020701,15.66894904020701
504,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,105.13333333333334,137.99677754973462,-32.86344421640128,32.86344421640128
831,1,0,2,17.833333333333332,19.226530612244897,760,1,1.0,1.0,21.433333333333334,24.842372077599176,-3.4090387442658425,3.4090387442658425
243,0,0,0,34.416666666666664,29.420617283950616,2088,1,1.0,1.0,35.733333333333334,70.77654401397578,-35.043210680642446,35.043210680642446
566,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,141.3,148.35731941822806,-7.057319418228047,7.057319418228047
875,0,0,2,179.05,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,160.68333333333334,169.2422304482197,-8.55889711488635,8.55889711488635
562,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,105.71666666666668,148.35731941822806,-42.640652751561376,42.640652751561376
686,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,100.3,116.90808541086058,-16.608085410860582,16.608085410860582
189,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,118.11666666666666,103.01388430403125,15.10278236263541,15.10278236263541
782,0,1,2,70.65,48.410833333333336,174,2,0.1428571428571428,0.125,58.35,65.88681505037893,-7.536815050378927,7.536815050378927
699,1,0,2,38.516666666666666,29.420617283950616,2088,1,1.0,1.0,334.3666666666667,259.7779390393786,74.58872762728805,74.58872762728805
475,0,0,2,33.9,48.410833333333336,174,2,0.8571428571428571,0.875,49.03333333333333,56.26273339124903,-7.229400057915697,7.229400057915697
681,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,98.85,116.90808541086058,-18.058085410860585,18.058085410860585
510,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,130.75,137.99677754973462,-7.246777549734617,7.246777549734617
58,0,0,2,35.68333333333333,25.13589743589744,39,2,0.9090909090909092,0.9230769230769232,82.26666666666667,82.33938290796533,-0.07271624129866439,0.07271624129866439
474,0,0,0,62.81666666666667,60.25136612021858,640,2,0.4285714285714285,0.1967213114754098,101.4,117.22292558585285,-15.822925585852843,15.822925585852843
560,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,134.21666666666667,148.35731941822806,-14.14065275156139,14.14065275156139
856,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,152.73333333333332,145.27008186318076,7.4632514701525565,7.4632514701525565
747,1,0,2,30.566666666666663,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,156.65,132.62946364050168,24.020536359498323,24.020536359498323
252,0,0,0,17.6,19.226530612244897,760,1,1.0,1.0,127.91666666666669,97.81830541316403,30.09836125350266,30.09836125350266
21,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,122.86666666666666,102.41191191401538,20.454754752651283,20.454754752651283
313,0,0,2,34.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,300.8333333333333,293.1492898301972,7.684043503136138,7.684043503136138
459,0,0,2,94.66666666666669,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,173.71666666666667,154.0400857881037,19.67658087856296,19.67658087856296
160,0,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,82.55,69.81836037570277,12.73163962429723,12.73163962429723
276,1,0,2,52.583333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,127.91666666666669,145.1157053636325,-17.1990386969658,17.1990386969658
191,0,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,165.86666666666667,90.1348373467712,75.73182931989547,75.73182931989547
385,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,147.96666666666667,156.84253928533155,-8.875872618664886,8.875872618664886
805,0,0,2,23.0,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,229.86666666666667,199.17232108682012,30.694345579846555,30.694345579846555
413,1,0,2,95.83333333333331,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,156.5,137.30803212210188,19.191967877898122,19.191967877898122
491,0,0,2,114.41666666666669,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,91.98333333333332,110.95459233041899,-18.97125899708567,18.97125899708567
343,0,0,2,62.333333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,157.26666666666668,111.70749924783425,45.55916741883243,45.55916741883243
