,VESSEL,IMO,ORIGIN_PORT,DESTINATION_PORT,ARRIVAL_TIME,GATEOUT_TIME,HAZMAT,IMPORT_DWELL,IMPORT_DWELL_SCALED,RF,Container_Size,IS_WEEKEND
687,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-14 01:31:00,0,117.51666666666667,9.585351058112508,0,1,0
688,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-16 00:43:00,0,164.71666666666667,10.837542866327952,0,1,0
689,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-17 12:26:00,0,200.43333333333334,11.618653532114118,0,1,0
690,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-17 12:39:00,0,200.65,11.623067276092472,0,1,0
691,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-30 06:23:00,0,39.8,6.2496638383265415,0,1,0
692,HYUNDAI TOKYO,9305673,VANCOUVER,SHANGHAI,2020-10-20 04:40:00,2020-10-22 23:53:00,0,67.21666666666667,7.744855630071434,0,1,0
693,HYUNDAI TOKYO,9305673,VANCOUVER,SHANGHAI,2020-10-20 04:40:00,2020-10-23 01:59:00,0,69.31666666666666,7.83926222149329,0,1,0
694,HYUNDAI TOKYO,9305673,VANCOUVER,SHANGHAI,2020-10-20 04:40:00,2020-10-22 19:13:00,0,62.55,7.527033527597637,0,1,0
695,HYUNDAI TOKYO,9305673,VANCOUVER,SHANGHAI,2020-10-20 04:40:00,2020-10-23 01:20:00,0,68.66666666666667,7.810268314878746,0,1,0
696,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-11 00:25:00,0,239.41666666666666,12.3619960546441,0,1,0
697,YM MODERATION,9664897,VANCOUVER,SHANGHAI,2020-09-27 08:30:00,2020-10-23 18:00:00,0,633.5,17.116346233712367,0,1,1
698,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-12 01:17:00,0,264.28333333333336,12.790729540150329,0,1,0
699,FRANKFURT EXPRESS,9450442,VANCOUVER,SHANGHAI,2020-10-01 01:00:00,2020-10-09 11:51:00,0,202.85,11.667686720618155,0,1,0
700,YM MODERATION,9664897,VANCOUVER,SHANGHAI,2020-09-27 08:30:00,2020-09-28 02:31:00,0,18.016666666666666,4.349006194673301,0,1,1
701,YM WIND,9708461,KAOHSIUNG,NEW YORK,2020-10-02 11:44:00,2020-10-03 01:00:00,0,13.266666666666667,3.7156752732844676,0,1,0
702,MOL MANEUVER,9475648,COLOMBO,NEW YORK,2020-10-09 06:40:00,2020-10-14 18:14:00,0,131.56666666666666,9.99174497041016,0,1,0
703,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-10-03 14:30:00,2020-10-10 06:47:00,0,160.28333333333333,10.732137996692195,0,1,1
704,YM UPWARD,9337468,PIPAVAV,OAKLAND,2020-10-08 07:09:00,2020-10-12 11:03:00,0,99.9,9.021866723928232,0,0,0
706,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-16 02:06:00,0,166.1,10.87000543845664,0,1,0
707,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-17 21:29:00,0,209.48333333333332,11.800104548443512,0,1,0
708,HYUNDAI TOKYO,9305673,VANCOUVER,SHANGHAI,2020-10-20 04:40:00,2020-10-25 15:58:00,0,131.3,9.984335875215672,0,1,0
709,HYUNDAI AMBITION,9475703,SHANGHAI,SAVANNAH,2020-10-21 00:59:00,2020-10-21 13:11:00,0,12.2,3.551009588872539,0,0,0
710,HYUNDAI AMBITION,9475703,SHANGHAI,SAVANNAH,2020-10-21 00:59:00,2020-10-23 11:24:00,0,58.416666666666664,7.3238986187425335,0,1,0
711,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-30 06:09:00,0,39.56666666666667,6.234039954543149,0,1,0
712,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-30 06:05:00,0,39.5,6.229563560849496,0,1,0
713,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-30 06:43:00,0,40.13333333333333,6.271867382324075,0,1,0
714,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-11-04 05:39:00,0,159.06666666666666,10.702837134198028,0,1,0
715,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-11-04 08:04:00,0,161.48333333333332,10.760877887463524,0,1,0
716,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-30 01:39:00,0,35.06666666666667,5.918557727431336,0,1,0
717,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-29 20:15:00,0,29.666666666666668,5.497966683567067,0,1,0
718,HENRY HUDSON BRIDGE,9302176,SURABAYA,OAKLAND,2020-10-08 18:59:00,2020-10-13 20:14:00,0,121.25,9.696675366450537,0,0,0
719,YM MUTUALITY,9455870,XIAMEN,LOS ANGELES,2020-10-01 07:04:00,2020-10-08 20:05:00,0,181.01666666666668,11.208034654053128,0,1,0
721,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-07 17:42:00,0,80.86666666666666,8.323985394074985,0,1,0
722,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-07 20:14:00,0,83.4,8.423408352805176,0,1,0
723,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-09 08:22:00,0,119.53333333333333,9.64580341471904,0,1,0
724,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-09 05:54:00,0,117.06666666666666,9.57175784840999,0,1,0
725,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-05 02:20:00,0,17.5,4.286555751844197,0,1,0
726,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-04 21:04:00,0,12.233333333333333,3.556312382548084,0,1,0
727,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-05 00:27:00,0,15.616666666666667,4.046755406550415,0,1,0
728,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-05 21:46:00,0,36.93333333333333,6.0528385441156045,0,1,0
729,AL QIBLA,9525924,HONG KONG,NEW YORK,2020-10-30 16:44:00,2020-11-06 06:20:00,0,157.6,10.66729589977875,0,0,0
730,ONE CYGNUS,9806081,HONG KONG,OAKLAND,2020-11-15 11:40:00,2020-11-17 22:01:00,0,58.35,7.320536929686952,0,0,1
731,HYUNDAI VICTORY,9637258,SHANGHAI,NORFOLK,2020-11-22 20:40:00,2020-11-25 06:41:00,0,58.016666666666666,7.303686037565959,0,0,1
732,HYUNDAI SPEED,9475698,SHANGHAI,NORFOLK,2020-11-15 06:23:00,2020-11-16 15:32:00,0,33.15,5.775100338188276,0,1,1
733,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-18 01:39:00,0,97.98333333333333,8.956261926648974,0,1,0
734,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-17 20:12:00,0,92.53333333333333,8.764415259405512,0,1,0
735,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-18 04:07:00,0,100.45,9.040521584139412,0,1,0
736,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-18 00:35:00,0,96.91666666666667,8.919342269328096,0,1,0
737,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-16 16:22:00,0,64.7,7.628819486937325,0,1,0
738,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-18 23:56:00,0,120.26666666666667,9.66760034947579,0,1,0
739,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-18 14:49:00,0,111.15,9.389357580775414,0,1,0
740,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-16 16:17:00,0,64.61666666666666,7.624920940181712,0,1,0
741,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-17 19:36:00,0,91.93333333333334,8.742791626359594,0,1,0
742,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-18 01:04:00,0,97.4,8.936108277181473,0,1,0
743,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-18 21:40:00,0,118.0,9.599908653612333,0,1,0
744,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-18 21:47:00,0,118.11666666666666,9.603415992220244,0,1,0
745,HMM BLESSING,9742170,SHANGHAI,MANZANILLO,2020-11-23 04:49:00,2020-11-28 09:21:00,0,124.53333333333333,9.792518931150429,0,1,0
746,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-04 23:43:00,0,14.883333333333333,3.947618587395371,0,1,0
747,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-06 00:35:00,0,39.75,6.246321538159698,0,1,0
748,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-07 19:13:00,0,82.38333333333334,8.3837784747413,0,1,0
749,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-07 21:56:00,0,85.1,8.488889168433488,0,1,0
750,HYUNDAI RESPECT,9475674,SHANGHAI,NORFOLK,2020-12-02 06:05:00,2020-12-08 07:19:00,0,145.23333333333332,10.357515378990142,0,1,0
751,VALUE,9628166,PUSAN,MANZANILLO,2020-11-22 07:40:00,2020-11-24 17:58:00,0,58.3,7.31801381106503,0,1,1
752,YM TRIUMPH,9860908,YANTIAN,VANCOUVER,2020-11-01 21:54:00,2020-11-09 03:21:00,0,173.45,11.03923377692809,0,1,1
753,KYOTO EXPRESS,9295256,CAI MEP,NEW YORK,2020-11-11 05:54:00,2020-11-16 10:39:00,0,124.75,9.798778050417786,0,0,0
754,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-11-22 13:05:00,2020-11-25 17:55:00,0,76.83333333333333,8.160864094565424,0,1,1
755,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-11-22 13:05:00,2020-11-25 18:42:00,0,77.61666666666666,8.193028677027725,0,1,1
756,YM MOBILITY,9457737,XIAMEN,LOS ANGELES,2020-11-23 07:09:00,2020-12-09 01:04:00,0,377.9166666666667,14.439976860620417,0,1,0
757,YM UNANIMITY,9462718,KAOHSIUNG,OAKLAND,2020-10-23 16:14:00,2020-10-26 16:35:00,0,72.35,7.971986456724717,0,1,0
758,ONE CONTRIBUTION,9629914,TUTICORIN,OAKLAND,2020-12-10 06:20:00,2020-12-15 17:14:00,0,130.9,9.9732014810858,0,1,0
759,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-11-17 21:35:00,2020-11-26 22:02:00,0,216.45,11.935901160199707,0,1,0
760,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2020-11-26 22:50:00,2020-11-28 04:36:00,0,29.766666666666666,5.506247471245704,0,1,0
761,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2020-11-26 22:50:00,2020-11-28 02:49:00,0,27.983333333333334,5.355393365455686,0,1,0
762,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-11-17 21:35:00,2020-11-19 16:40:00,0,43.083333333333336,6.462694009770282,0,1,0
763,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-11-17 21:35:00,2020-11-20 07:12:00,0,57.61666666666667,7.283370836943578,0,1,0
764,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-11-17 21:35:00,2020-11-27 21:12:00,0,239.61666666666667,12.365572006705841,0,1,0
765,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2020-11-26 22:50:00,2020-11-28 17:39:00,0,42.81666666666667,6.445846060749907,0,1,0
766,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2020-11-26 22:50:00,2020-11-29 10:40:00,0,59.833333333333336,7.394677373628127,0,1,0
767,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2020-11-26 22:50:00,2020-11-29 17:03:00,0,66.21666666666667,7.699137062111587,0,1,0
768,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2020-11-26 22:50:00,2020-11-28 15:47:00,0,40.95,6.3256992561372405,0,1,0
769,YM TRIUMPH,9860908,YANTIAN,VANCOUVER,2020-11-01 21:54:00,2020-11-09 03:21:00,0,173.45,11.03923377692809,0,1,1
770,NYK VIRGO,9312810,SURABAYA,OAKLAND,2020-11-23 07:44:00,2020-11-30 20:04:00,0,180.33333333333334,11.193005798163279,0,0,0
771,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2020-11-26 22:50:00,2020-12-08 02:42:00,0,267.8666666666667,12.85003700582764,0,1,0
772,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-11-01 01:08:00,0,82.55,8.39029970091819,0,1,0
773,CONTI CRYSTAL,9293820,SHANGHAI,SAVANNAH,2020-11-11 16:54:00,2020-11-13 15:39:00,0,46.75,6.686937876360579,0,0,0
774,ONE ARCADIA,9468310,NINGBO,LOS ANGELES,2020-11-15 18:18:00,2020-11-25 13:05:00,0,234.78333333333333,12.278532105458757,0,1,1
775,SAN DIEGO BRIDGE,9560376,KAOHSIUNG,TACOMA,2020-11-17 06:12:00,2020-11-25 14:16:00,0,200.06666666666666,11.611176128988161,0,1,0
776,CMA CGM MEDEA,9299800,MUNDRA,SAVANNAH,2020-11-22 03:04:00,2020-11-27 16:32:00,0,133.46666666666667,10.044218005541886,0,1,1
777,CONTI CONQUEST,9293818,KAOHSIUNG,JACKSONVILLE,2020-12-04 23:36:00,2020-12-10 08:51:00,0,129.25,9.927006173101095,0,0,0
778,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-12-04 18:50:00,2020-12-12 09:12:00,0,182.36666666666667,11.237603751752008,0,1,0
779,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-11-27 14:45:00,2020-12-01 05:25:00,0,86.66666666666667,8.54838890015443,0,1,0
780,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-11-27 14:45:00,2020-12-01 04:15:00,0,85.5,8.504156574929096,0,1,0
781,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-11-27 14:45:00,2020-11-30 22:25:00,0,79.66666666666667,8.27609016132345,0,1,0
782,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-11-27 14:45:00,2020-11-30 22:00:00,0,79.25,8.259335949216807,0,1,0
783,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2020-11-27 14:45:00,2020-12-01 00:24:00,0,81.65,8.354969412876494,0,1,0
784,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-12-04 18:50:00,2020-12-07 15:56:00,0,69.1,7.829619859251905,0,1,0
785,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-12-04 18:50:00,2020-12-09 23:37:00,0,124.78333333333333,9.799740282988768,0,1,0
786,ONE ARCADIA,9468310,NINGBO,LOS ANGELES,2020-11-15 18:18:00,2020-11-27 18:22:00,0,288.06666666666666,13.173886979621049,0,1,1
787,ONE ARCADIA,9468310,NINGBO,LOS ANGELES,2020-11-15 18:18:00,2020-11-25 18:10:00,0,239.86666666666667,12.370038865173427,0,1,1
788,ONE ARCADIA,9468310,NINGBO,LOS ANGELES,2020-11-15 18:18:00,2020-11-27 18:27:00,0,288.15,13.175187922522404,0,1,1
789,HMM BLESSING,9742170,SHANGHAI,MANZANILLO,2020-11-23 04:49:00,2020-11-28 09:21:00,0,124.53333333333333,9.792518931150429,0,1,0
790,HMM BLESSING,9742170,SHANGHAI,MANZANILLO,2020-11-23 04:49:00,2020-11-28 09:21:00,0,124.53333333333333,9.792518931150429,0,1,0
792,SEASPAN ADONIS,9468293,NINGBO,OAKLAND,2020-12-17 13:09:00,2021-01-20 13:10:00,0,816.0166666666667,18.568266026200444,0,1,0
793,KUALA LUMPUR EXPRESS,9343730,NINGBO,OAKLAND,2021-01-31 13:54:00,2021-02-05 13:46:00,0,119.86666666666666,9.655723253209562,0,1,1
794,HYUNDAI RESPECT,9475674,SHANGHAI,NORFOLK,2020-12-02 06:05:00,2020-12-08 10:22:00,0,148.28333333333333,10.435664714364902,0,0,0
795,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-12-04 18:50:00,2020-12-12 23:15:00,0,196.41666666666666,11.536187513888041,0,1,0
796,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-12-04 18:50:00,2020-12-12 22:28:00,0,195.63333333333333,11.519960874807316,0,1,0
797,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-12-04 18:50:00,2020-12-13 18:31:00,0,215.68333333333334,11.921115652736257,0,1,0
798,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-12-04 18:50:00,2020-12-14 01:50:00,0,223.0,12.060678392259721,0,1,0
799,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-12-04 18:50:00,2020-12-07 11:48:00,0,64.96666666666667,7.641270104113745,0,1,0
800,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-12-04 18:50:00,2020-12-12 18:55:00,0,192.08333333333334,11.445819072234574,0,1,0
801,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-12-04 18:50:00,2020-12-12 17:57:00,0,191.11666666666667,11.425456048407538,0,1,0
802,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-12-17 03:15:00,2020-12-19 02:03:00,0,46.8,6.689904985426426,0,1,0
803,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-12-17 03:15:00,2020-12-19 01:43:00,0,46.46666666666667,6.670080085870744,0,1,0
804,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-12-17 03:15:00,2020-12-18 15:37:00,0,36.36666666666667,6.012612235980409,0,1,0
805,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-12-17 03:15:00,2020-12-19 00:29:00,0,45.233333333333334,6.595806895571788,0,1,0
806,MOL MODERN,9475636,SHANGHAI,SAVANNAH,2020-12-10 04:25:00,2020-12-10 11:13:00,0,6.8,2.499160573516749,0,1,0
807,MOL MODERN,9475636,SHANGHAI,SAVANNAH,2020-12-10 04:25:00,2020-12-10 11:13:00,0,6.8,2.499160573516749,0,1,0
808,MOL MODERN,9475636,SHANGHAI,SAVANNAH,2020-12-10 04:25:00,2020-12-10 11:13:00,0,6.8,2.499160573516749,0,0,0
809,ATHOS,9406738,YANTIAN,TACOMA,2020-12-02 14:39:00,2020-12-06 04:47:00,0,86.13333333333334,8.528223025724682,0,1,0
810,ATHOS,9406738,YANTIAN,TACOMA,2020-12-02 14:39:00,2020-12-06 04:47:00,0,86.13333333333334,8.528223025724682,0,1,0
811,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-12-04 18:50:00,2020-12-10 21:21:00,0,146.51666666666668,10.390543400276554,0,1,0
812,YM MODESTY,9664885,SURABAYA,NEW YORK,2020-12-26 06:29:00,2021-01-04 15:41:00,0,225.2,12.101984030082091,0,0,1
813,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2020-12-31 21:09:00,0,151.23333333333332,10.510136444066841,0,1,0
814,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2020-12-30 18:59:00,0,125.06666666666666,9.807911646674176,0,1,0
815,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2020-12-28 20:12:00,0,78.28333333333333,8.22021550807275,0,1,0
816,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2020-12-28 19:37:00,0,77.7,8.196436388043384,0,1,0
817,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2020-12-31 22:39:00,0,152.73333333333332,10.547594867251025,0,1,0
818,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2021-01-01 20:19:00,0,174.4,11.060720150362835,0,1,0
819,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2021-01-01 04:28:00,0,158.55,10.690344493453072,0,1,0
820,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2020-12-31 22:16:00,0,152.35,10.538047953476653,0,1,0
821,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2021-01-02 02:46:00,0,180.85,11.204372926935386,0,1,0
822,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2020-12-29 20:57:00,0,103.03333333333333,9.127152662459432,0,1,0
823,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2020-12-31 19:42:00,0,149.78333333333333,10.473666334085296,0,1,0
824,SEASPAN YANGTZE,9630389,VANCOUVER,SHANGHAI,2020-12-25 13:55:00,2020-12-28 19:00:00,0,77.08333333333333,8.171155450834876,0,1,0
825,NYK TRITON,9356713,KAOHSIUNG,VANCOUVER,2020-12-29 21:42:00,2021-01-05 13:10:00,0,159.46666666666667,10.712488402510786,0,0,0
826,YM UNANIMITY,9462718,KEELUNG,LOS ANGELES,2020-11-29 07:24:00,2020-12-15 14:48:00,0,391.4,14.61022025916977,0,1,1
827,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-09 18:33:00,0,118.96666666666667,9.628892957763538,0,1,0
828,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-09 20:15:00,0,120.66666666666667,9.679448466197726,0,1,0
829,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-10 12:23:00,0,136.8,10.134965197746483,0,1,0
830,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-07 13:24:00,0,65.81666666666666,7.680707591205254,0,1,0
831,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-09 04:58:00,0,105.38333333333334,9.204583949568118,0,1,0
832,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-10 00:25:00,0,124.83333333333333,9.801183277910502,0,1,0
833,SEASPAN HUDSON,9630418,VANCOUVER,SHANGHAI,2021-01-03 16:40:00,2021-01-17 10:31:00,0,329.85,13.794151658416078,0,1,1
834,SEASPAN HUDSON,9630418,VANCOUVER,SHANGHAI,2021-01-03 16:40:00,2021-01-16 20:26:00,0,315.76666666666665,13.591890574539471,0,1,1
835,SEASPAN HUDSON,9630418,VANCOUVER,SHANGHAI,2021-01-03 16:40:00,2021-01-08 10:17:00,0,113.61666666666666,9.46624708077026,0,1,1
836,ONE CRANE,9741401,HONG KONG,OAKLAND,2020-12-21 05:59:00,2020-12-22 20:22:00,0,38.38333333333333,6.1537455841485595,0,0,0
837,MOL PROSPERITY,9321031,KAOHSIUNG,TACOMA,2020-12-12 05:05:00,2020-12-16 08:24:00,0,99.31666666666666,9.001998649088211,0,0,1
838,SEASPAN HUDSON,9630418,VANCOUVER,SHANGHAI,2021-01-03 16:40:00,2021-01-07 11:58:00,0,91.3,8.719853929442799,0,1,1
839,SEASPAN HUDSON,9630418,VANCOUVER,SHANGHAI,2021-01-03 16:40:00,2021-01-07 11:17:00,0,90.61666666666666,8.694973908623513,0,1,1
840,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2021-01-11 05:40:00,2021-01-15 16:39:00,0,106.98333333333333,9.256580317739358,0,1,0
841,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-11 10:46:00,0,159.18333333333334,10.705653927131891,0,1,0
842,SEASPAN HUDSON,9630418,VANCOUVER,SHANGHAI,2021-01-03 16:40:00,2021-01-08 15:57:00,0,119.28333333333333,9.638350193580507,0,1,1
843,SEASPAN HUDSON,9630418,VANCOUVER,SHANGHAI,2021-01-03 16:40:00,2021-01-07 06:56:00,0,86.26666666666667,8.533273073746384,0,1,1
844,SEASPAN HUDSON,9630418,VANCOUVER,SHANGHAI,2021-01-03 16:40:00,2021-01-07 06:59:00,0,86.31666666666666,8.535165363711188,0,1,1
845,CAUQUENES,9687552,SHANGHAI,MANZANILLO,2021-01-07 15:39:00,2021-01-12 13:03:00,0,117.4,9.58183056885985,0,1,0
846,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2021-01-11 05:40:00,2021-01-18 03:32:00,0,165.86666666666667,10.864543782599014,0,1,0
847,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2021-01-11 05:40:00,2021-01-13 20:15:00,0,62.583333333333336,7.528631070598915,0,1,0
848,YM MILESTONE,9484998,XIAMEN,LOS ANGELES,2020-12-22 04:29:00,2020-12-30 13:44:00,0,201.25,11.635271709126592,0,1,0
849,YM UNICORN,9462732,XIAMEN,LOS ANGELES,2020-12-30 12:34:00,2021-01-11 20:42:00,0,296.1333333333333,13.298556978351755,0,1,0
851,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-26 22:54:00,0,48.233333333333334,6.773988989355151,0,1,1
852,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-28 22:59:00,0,96.31666666666666,8.898443636596589,0,1,1
853,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-29 04:04:00,0,101.4,9.072567662922676,0,1,1
854,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-26 22:04:00,0,47.4,6.72532997474341,0,1,1
855,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-27 02:30:00,0,51.833333333333336,6.977367129993597,0,1,1
856,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-26 22:32:00,0,47.86666666666667,6.7526557154238285,0,1,1
857,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-28 12:15:00,0,85.58333333333333,8.507330678364696,0,1,1
859,BUDAPEST EXPRESS,9450430,SHANGHAI,SAVANNAH,2021-01-15 23:09:00,2021-02-18 12:33:00,0,805.4,18.490746479278133,0,1,0
860,MOL MAESTRO,9415727,COLOMBO,SAVANNAH,2020-12-12 06:09:00,2020-12-12 19:42:00,0,13.55,3.7577715310003734,0,1,1
