SHIPMENTID,VESSEL,IMO,VOYAGE#,ORIGIN_PORT,DESTINATION_PORT,ARRIVAL_TIME,GATEOUT_TIME,EQUIPMENTTYPECODE,HAZMAT,GROSS_WEIGHT,weight_uom
434792,FRANKFURT EXPRESS,9450442,065W,VANCOUVER,SHANGHAI,01-10-2020 01:00,12-10-2020 01:17,40ST,N,,
434882,FRANKFURT EXPRESS,9450442,065W,VANCOUVER,SHANGHAI,01-10-2020 01:00,09-10-2020 11:51,40ST,N,,
437260,YM MODERATION,9664897,051W,VANCOUVER,SHANGHAI,27-09-2020 08:30,28-09-2020 02:31,40ST,N,,
437446,YM WIND,9708461,015E,KAOHSIUNG,NEW YORK,02-10-2020 11:44,03-10-2020 01:00,45HC,N,,
439349,MOL MANEUVER,9475648,053E,COLOMBO,NEW YORK,09-10-2020 06:40,14-10-2020 18:14,40HC,N,,
440525,NAGOYA EXPRESS,9450428,060W,VANCOUVER,SHANGHAI,03-10-2020 14:30,10-10-2020 06:47,40ST,N,,
441526,YM UPWARD,9337468,068E,PIPAVAV,OAKLAND,08-10-2020 07:09,12-10-2020 11:03,20ST,N,,
441988,MOL COURAGE,9321263,136,MUHAMMAD BIN QASIM,NEW YORK,06-10-2020 17:20,08-10-2020 00:00,LCL,N,,
444746,HYUNDAI BRAVE,9346304,089W,VANCOUVER,SHANGHAI,09-10-2020 04:00,16-10-2020 02:06,40ST,N,,
446592,HYUNDAI BRAVE,9346304,089W,VANCOUVER,SHANGHAI,09-10-2020 04:00,17-10-2020 21:29,40ST,N,,
449497,HYUNDAI TOKYO,9305673,126W,VANCOUVER,SHANGHAI,20-10-2020 04:40,25-10-2020 15:58,40ST,N,,
453023,HYUNDAI AMBITION,9475703,026E,SHANGHAI,SAVANNAH,21-10-2020 00:59,21-10-2020 13:11,20ST,N,,
453025,HYUNDAI AMBITION,9475703,026E,SHANGHAI,SAVANNAH,21-10-2020 00:59,23-10-2020 11:24,40ST,N,,
454419,SEASPAN THAMES,9630377,017W,VANCOUVER,SHANGHAI,28-10-2020 14:35,30-10-2020 06:09,40ST,N,,
454427,SEASPAN THAMES,9630377,017W,VANCOUVER,SHANGHAI,28-10-2020 14:35,30-10-2020 06:05,40ST,N,,
454429,SEASPAN THAMES,9630377,017W,VANCOUVER,SHANGHAI,28-10-2020 14:35,30-10-2020 06:43,40ST,N,,
454447,SEASPAN THAMES,9630377,017W,VANCOUVER,SHANGHAI,28-10-2020 14:35,04-11-2020 05:39,40ST,N,,
454451,SEASPAN THAMES,9630377,017W,VANCOUVER,SHANGHAI,28-10-2020 14:35,04-11-2020 08:04,40ST,N,,
454481,SEASPAN THAMES,9630377,017W,VANCOUVER,SHANGHAI,28-10-2020 14:35,30-10-2020 01:39,40ST,N,,
454483,SEASPAN THAMES,9630377,017W,VANCOUVER,SHANGHAI,28-10-2020 14:35,29-10-2020 20:15,40ST,N,,
454523,HENRY HUDSON BRIDGE,9302176,072E,SURABAYA,OAKLAND,08-10-2020 18:59,13-10-2020 20:14,20ST,N,,
462011,YM MUTUALITY,9455870,078E,XIAMEN,LOS ANGELES,01-10-2020 07:04,08-10-2020 20:05,40HC,N,,
471985,ARISTOMENIS,9408841,132,KARACHI,NEW YORK,04-09-2020 17:54,05-09-2020 00:00,LCL,N,,
474914,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,07-11-2020 17:42,40ST,N,,
474915,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,07-11-2020 20:14,40ST,N,,
474940,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,09-11-2020 08:22,40ST,N,,
474941,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,09-11-2020 05:54,40ST,N,,
474942,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,05-11-2020 02:20,40ST,N,,
474943,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,04-11-2020 21:04,40ST,N,,
474946,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,05-11-2020 00:27,40ST,N,,
474948,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,05-11-2020 21:46,40ST,N,,
484101,AL QIBLA,9525924,019E,HONG KONG,NEW YORK,30-10-2020 16:44,06-11-2020 06:20,20ST,N,,
484149,ONE CYGNUS,9806081,006E,HONG KONG,OAKLAND,15-11-2020 11:40,17-11-2020 22:01,20ST,N,,
494808,HYUNDAI VICTORY,9637258,039E,SHANGHAI,NORFOLK,22-11-2020 20:40,25-11-2020 06:41,20ST,N,,
497577,HYUNDAI SPEED,9475698,026E,SHANGHAI,NORFOLK,15-11-2020 06:23,16-11-2020 15:32,40ST,N,,
497947,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,18-11-2020 01:39,40ST,N,,
497950,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,17-11-2020 20:12,40ST,N,,
497959,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,18-11-2020 04:07,40ST,N,,
497960,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,18-11-2020 00:35,40ST,N,,
497972,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,16-11-2020 16:22,40ST,N,,
497974,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,18-11-2020 23:56,40ST,N,,
497976,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,18-11-2020 14:49,40ST,N,,
497977,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,16-11-2020 16:17,40ST,N,,
497988,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,17-11-2020 19:36,40ST,N,,
497989,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,18-11-2020 01:04,40ST,N,,
498008,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,18-11-2020 21:40,40ST,N,,
498009,NAVIOS CONSTELLATION,9408877,012W,VANCOUVER,SHANGHAI,13-11-2020 23:40,18-11-2020 21:47,40ST,N,,
501595,HMM BLESSING,9742170,012E,SHANGHAI,MANZANILLO,23-11-2020 04:49,28-11-2020 09:21,40HC,N,,
502663,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,04-11-2020 23:43,40ST,N,,
502664,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,06-11-2020 00:35,40ST,N,,
502676,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,07-11-2020 19:13,40ST,N,,
502678,SOFIA EXPRESS,9450404,061W,VANCOUVER,SHANGHAI,04-11-2020 08:50,07-11-2020 21:56,40ST,N,,
504186,HYUNDAI RESPECT,9475674,023E,SHANGHAI,NORFOLK,02-12-2020 06:05,08-12-2020 07:19,40HC,N,26957,KG
505660,VALUE,9628166,2043E,PUSAN,MANZANILLO,22-11-2020 07:40,24-11-2020 17:58,40HC,N,,
506218,YM TRIUMPH,9860908,002E,YANTIAN,VANCOUVER,01-11-2020 21:54,09-11-2020 03:21,40HC,N,,
510086,KYOTO EXPRESS,9295256,088E,CAI MEP,NEW YORK,11-11-2020 05:54,16-11-2020 10:39,20ST,N,,
512222,HMM PROMISE,9742168,017W,VANCOUVER,SHANGHAI,22-11-2020 13:05,25-11-2020 17:55,40ST,N,,
512223,HMM PROMISE,9742168,017W,VANCOUVER,SHANGHAI,22-11-2020 13:05,25-11-2020 18:42,40ST,N,,
513394,YM MOBILITY,9457737,053E,XIAMEN,LOS ANGELES,23-11-2020 07:09,09-12-2020 01:04,40HC,N,,
519721,YM UNANIMITY,9462718,052E,KAOHSIUNG,OAKLAND,23-10-2020 16:14,26-10-2020 16:35,40ST,N,,
523636,ONE CONTRIBUTION,9629914,044E,TUTICORIN,OAKLAND,10-12-2020 06:20,15-12-2020 17:14,40HC,N,,
527717,ONE COSMOS,9388340,077W,VANCOUVER,SHANGHAI,17-11-2020 21:35,26-11-2020 22:02,40ST,N,,
527785,YM TOTALITY,9860922,001W,VANCOUVER,SHANGHAI,26-11-2020 22:50,28-11-2020 04:36,40ST,N,,
527786,YM TOTALITY,9860922,001W,VANCOUVER,SHANGHAI,26-11-2020 22:50,28-11-2020 02:49,40ST,N,,
528015,ONE COSMOS,9388340,077W,VANCOUVER,SHANGHAI,17-11-2020 21:35,19-11-2020 16:40,40ST,N,,
528016,ONE COSMOS,9388340,077W,VANCOUVER,SHANGHAI,17-11-2020 21:35,20-11-2020 07:12,40ST,N,,
528095,ONE COSMOS,9388340,077W,VANCOUVER,SHANGHAI,17-11-2020 21:35,27-11-2020 21:12,40ST,N,,
528146,YM TOTALITY,9860922,001W,VANCOUVER,SHANGHAI,26-11-2020 22:50,28-11-2020 17:39,40ST,N,,
528147,YM TOTALITY,9860922,001W,VANCOUVER,SHANGHAI,26-11-2020 22:50,29-11-2020 10:40,40ST,N,,
528168,YM TOTALITY,9860922,001W,VANCOUVER,SHANGHAI,26-11-2020 22:50,29-11-2020 17:03,40ST,N,,
528169,YM TOTALITY,9860922,001W,VANCOUVER,SHANGHAI,26-11-2020 22:50,28-11-2020 15:47,40ST,N,,
529796,YM TRIUMPH,9860908,002E,YANTIAN,VANCOUVER,01-11-2020 21:54,09-11-2020 03:21,40HC,N,,
530776,NYK VIRGO,9312810,068E,SURABAYA,OAKLAND,23-11-2020 07:44,30-11-2020 20:04,20ST,N,,
534896,YM TOTALITY,9860922,001W,VANCOUVER,SHANGHAI,26-11-2020 22:50,08-12-2020 02:42,40ST,N,,
537207,SEASPAN THAMES,9630377,017W,VANCOUVER,SHANGHAI,28-10-2020 14:35,01-11-2020 01:08,40ST,N,,
537550,CONTI CRYSTAL,9293820,118E,SHANGHAI,SAVANNAH,11-11-2020 16:54,13-11-2020 15:39,20ST,N,,
538201,ONE ARCADIA,9468310,053E,NINGBO,LOS ANGELES,15-11-2020 18:18,25-11-2020 13:05,40HC,N,,
538235,SAN DIEGO BRIDGE,9560376,047E,KAOHSIUNG,TACOMA,17-11-2020 06:12,25-11-2020 14:16,40ST,N,,
541191,CMA CGM MEDEA,9299800,142,MUNDRA,SAVANNAH,22-11-2020 03:04,27-11-2020 16:32,40HC,N,,
542699,CONTI CONQUEST,9293818,011E,KAOHSIUNG,JACKSONVILLE,04-12-2020 23:36,10-12-2020 08:51,20ST,N,,
544404,HYUNDAI BRAVE,9346304,090W,VANCOUVER,SHANGHAI,04-12-2020 18:50,12-12-2020 09:12,40ST,N,,
544428,NAGOYA EXPRESS,9450428,061W,VANCOUVER,SHANGHAI,27-11-2020 14:45,01-12-2020 05:25,40ST,N,,
544429,NAGOYA EXPRESS,9450428,061W,VANCOUVER,SHANGHAI,27-11-2020 14:45,01-12-2020 04:15,40ST,N,,
544455,NAGOYA EXPRESS,9450428,061W,VANCOUVER,SHANGHAI,27-11-2020 14:45,30-11-2020 22:25,40ST,N,,
544456,NAGOYA EXPRESS,9450428,061W,VANCOUVER,SHANGHAI,27-11-2020 14:45,30-11-2020 22:00,40ST,N,,
544465,NAGOYA EXPRESS,9450428,061W,VANCOUVER,SHANGHAI,27-11-2020 14:45,01-12-2020 00:24,40ST,N,,
544490,HYUNDAI BRAVE,9346304,090W,VANCOUVER,SHANGHAI,04-12-2020 18:50,07-12-2020 15:56,40ST,N,,
544491,HYUNDAI BRAVE,9346304,090W,VANCOUVER,SHANGHAI,04-12-2020 18:50,09-12-2020 23:37,40ST,N,,
545954,ONE ARCADIA,9468310,053E,NINGBO,LOS ANGELES,15-11-2020 18:18,27-11-2020 18:22,40HC,N,,
545957,ONE ARCADIA,9468310,053E,NINGBO,LOS ANGELES,15-11-2020 18:18,25-11-2020 18:10,40HC,N,,
545960,ONE ARCADIA,9468310,053E,NINGBO,LOS ANGELES,15-11-2020 18:18,27-11-2020 18:27,40HC,N,,
546305,HMM BLESSING,9742170,012E,SHANGHAI,MANZANILLO,23-11-2020 04:49,28-11-2020 09:21,40HC,N,,
546307,HMM BLESSING,9742170,012E,SHANGHAI,MANZANILLO,23-11-2020 04:49,28-11-2020 09:21,40HC,N,,
548124,HMM BLESSING,9742170,012E,PUSAN,MANZANILLO,23-11-2020 04:49,25-11-2020 10:19,LCL,N,,
549226,SEASPAN ADONIS,9468293,059E,NINGBO,OAKLAND,17-12-2020 13:09,20-01-2021 13:10,40HC,N,9608,KG
549273,KUALA LUMPUR EXPRESS,9343730,087E,NINGBO,OAKLAND,31-01-2021 13:54,05-02-2021 13:46,40HC,N,6960,KG
549621,HYUNDAI RESPECT,9475674,023E,SHANGHAI,NORFOLK,02-12-2020 06:05,08-12-2020 10:22,20ST,N,26957,KG
551200,HYUNDAI BRAVE,9346304,090W,VANCOUVER,SHANGHAI,04-12-2020 18:50,12-12-2020 23:15,40ST,N,,
551201,HYUNDAI BRAVE,9346304,090W,VANCOUVER,SHANGHAI,04-12-2020 18:50,12-12-2020 22:28,40ST,N,,
551218,HYUNDAI BRAVE,9346304,090W,VANCOUVER,SHANGHAI,04-12-2020 18:50,13-12-2020 18:31,40ST,N,,
551220,HYUNDAI BRAVE,9346304,090W,VANCOUVER,SHANGHAI,04-12-2020 18:50,14-12-2020 01:50,40ST,N,,
551237,HYUNDAI BRAVE,9346304,090W,VANCOUVER,SHANGHAI,04-12-2020 18:50,07-12-2020 11:48,40ST,N,,
551250,HYUNDAI BRAVE,9346304,090W,VANCOUVER,SHANGHAI,04-12-2020 18:50,12-12-2020 18:55,40ST,N,,
551251,HYUNDAI BRAVE,9346304,090W,VANCOUVER,SHANGHAI,04-12-2020 18:50,12-12-2020 17:57,40ST,N,,
551261,SEASPAN THAMES,9630377,018W,VANCOUVER,SHANGHAI,17-12-2020 03:15,19-12-2020 02:03,40ST,N,,
551262,SEASPAN THAMES,9630377,018W,VANCOUVER,SHANGHAI,17-12-2020 03:15,19-12-2020 01:43,40ST,N,,
551296,SEASPAN THAMES,9630377,018W,VANCOUVER,SHANGHAI,17-12-2020 03:15,18-12-2020 15:37,40ST,N,,
551297,SEASPAN THAMES,9630377,018W,VANCOUVER,SHANGHAI,17-12-2020 03:15,19-12-2020 00:29,40ST,N,,
551811,MOL MODERN,9475636,054E,SHANGHAI,SAVANNAH,10-12-2020 04:25,10-12-2020 11:13,40HC,N,,
551813,MOL MODERN,9475636,054E,SHANGHAI,SAVANNAH,10-12-2020 04:25,10-12-2020 11:13,40HC,N,,
551815,MOL MODERN,9475636,054E,SHANGHAI,SAVANNAH,10-12-2020 04:25,10-12-2020 11:13,20ST,N,,
551922,ATHOS,9406738,016E,YANTIAN,TACOMA,02-12-2020 14:39,06-12-2020 04:47,40HC,N,39602,KG
551926,ATHOS,9406738,016E,YANTIAN,TACOMA,02-12-2020 14:39,06-12-2020 04:47,40HC,N,39602,KG
552312,HYUNDAI BRAVE,9346304,090W,VANCOUVER,SHANGHAI,04-12-2020 18:50,10-12-2020 21:21,40ST,N,,
554809,YM MODESTY,9664885,049E,SURABAYA,NEW YORK,26-12-2020 06:29,04-01-2021 15:41,20ST,N,19421,KG
555342,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,31-12-2020 21:09,40ST,N,,
555343,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,30-12-2020 18:59,40ST,N,,
555351,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,28-12-2020 20:12,40ST,N,,
555353,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,28-12-2020 19:37,40ST,N,,
555374,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,31-12-2020 22:39,40ST,N,,
555375,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,01-01-2021 20:19,40ST,N,,
555381,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,01-01-2021 04:28,40ST,N,,
555382,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,31-12-2020 22:16,40ST,N,,
555402,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,02-01-2021 02:46,40ST,N,,
555403,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,29-12-2020 20:57,40ST,N,,
555404,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,31-12-2020 19:42,40ST,N,,
555405,SEASPAN YANGTZE,9630389,013W,VANCOUVER,SHANGHAI,25-12-2020 13:55,28-12-2020 19:00,40ST,N,,
555435,NYK TRITON,9356713,084E,KAOHSIUNG,VANCOUVER,29-12-2020 21:42,05-01-2021 13:10,20ST,N,,
558035,YM UNANIMITY,9462718,053E,KEELUNG,LOS ANGELES,29-11-2020 07:24,15-12-2020 14:48,40ST,N,,
558567,SOFIA EXPRESS,9450404,062W,VANCOUVER,SHANGHAI,04-01-2021 19:35,09-01-2021 18:33,40ST,N,41408,KG
558569,SOFIA EXPRESS,9450404,062W,VANCOUVER,SHANGHAI,04-01-2021 19:35,09-01-2021 20:15,40ST,N,41408,KG
558571,SOFIA EXPRESS,9450404,062W,VANCOUVER,SHANGHAI,04-01-2021 19:35,10-01-2021 12:23,40ST,N,41408,KG
558573,SOFIA EXPRESS,9450404,062W,VANCOUVER,SHANGHAI,04-01-2021 19:35,07-01-2021 13:24,40ST,N,41408,KG
558588,SOFIA EXPRESS,9450404,062W,VANCOUVER,SHANGHAI,04-01-2021 19:35,09-01-2021 04:58,40ST,N,41408,KG
558593,SOFIA EXPRESS,9450404,062W,VANCOUVER,SHANGHAI,04-01-2021 19:35,10-01-2021 00:25,40ST,N,41408,KG
558605,SEASPAN HUDSON,9630418,019W,VANCOUVER,SHANGHAI,03-01-2021 16:40,17-01-2021 10:31,40ST,N,41984,KG
558606,SEASPAN HUDSON,9630418,019W,VANCOUVER,SHANGHAI,03-01-2021 16:40,16-01-2021 20:26,40ST,N,41984,KG
558617,SEASPAN HUDSON,9630418,019W,VANCOUVER,SHANGHAI,03-01-2021 16:40,08-01-2021 10:17,40ST,N,41408,KG
558621,ONE CRANE,9741401,018E,HONG KONG,OAKLAND,21-12-2020 05:59,22-12-2020 20:22,20ST,N,17500,KG
558816,MOL PROSPERITY,9321031,206E,KAOHSIUNG,TACOMA,12-12-2020 05:05,16-12-2020 08:24,20ST,N,15810,KG
559068,SEASPAN HUDSON,9630418,019W,VANCOUVER,SHANGHAI,03-01-2021 16:40,07-01-2021 11:58,40ST,N,41408,KG
559069,SEASPAN HUDSON,9630418,019W,VANCOUVER,SHANGHAI,03-01-2021 16:40,07-01-2021 11:17,40ST,N,41408,KG
559864,NAVIOS CONSTELLATION,9408877,013W,VANCOUVER,SHANGHAI,11-01-2021 05:40,15-01-2021 16:39,40ST,N,,
559879,SOFIA EXPRESS,9450404,062W,VANCOUVER,SHANGHAI,04-01-2021 19:35,11-01-2021 10:46,40ST,N,20704,KG
560138,SEASPAN HUDSON,9630418,019W,VANCOUVER,SHANGHAI,03-01-2021 16:40,08-01-2021 15:57,40ST,N,41408,KG
560311,SEASPAN HUDSON,9630418,019W,VANCOUVER,SHANGHAI,03-01-2021 16:40,07-01-2021 06:56,40ST,N,,
560314,SEASPAN HUDSON,9630418,019W,VANCOUVER,SHANGHAI,03-01-2021 16:40,07-01-2021 06:59,40ST,N,,
560611,CAUQUENES,9687552,2050E,SHANGHAI,MANZANILLO,07-01-2021 15:39,12-01-2021 13:03,40HC,N,22657,KG
560728,NAVIOS CONSTELLATION,9408877,013W,VANCOUVER,SHANGHAI,11-01-2021 05:40,18-01-2021 03:32,40ST,N,,
560729,NAVIOS CONSTELLATION,9408877,013W,VANCOUVER,SHANGHAI,11-01-2021 05:40,13-01-2021 20:15,40ST,N,,
560788,YM MILESTONE,9484998,071E,XIAMEN,LOS ANGELES,22-12-2020 04:29,30-12-2020 13:44,40HC,N,7433,KG
560961,YM UNICORN,9462732,050E,XIAMEN,LOS ANGELES,30-12-2020 12:34,11-01-2021 20:42,40HC,N,7434,KG
561039,MADRID BRIDGE,9805453,012E,SINGAPORE,NEW YORK,23-12-2020 06:15,23-12-2020 11:00,LCL,N,390,KG
572184,HMM PROMISE,9742168,018W,VANCOUVER,SHANGHAI,24-01-2021 22:40,26-01-2021 22:54,40ST,N,41408,KG
572185,HMM PROMISE,9742168,018W,VANCOUVER,SHANGHAI,24-01-2021 22:40,28-01-2021 22:59,40ST,N,41408,KG
572188,HMM PROMISE,9742168,018W,VANCOUVER,SHANGHAI,24-01-2021 22:40,29-01-2021 04:04,40ST,N,41408,KG
572189,HMM PROMISE,9742168,018W,VANCOUVER,SHANGHAI,24-01-2021 22:40,26-01-2021 22:04,40ST,N,41408,KG
572190,HMM PROMISE,9742168,018W,VANCOUVER,SHANGHAI,24-01-2021 22:40,27-01-2021 02:30,40ST,N,41408,KG
572192,HMM PROMISE,9742168,018W,VANCOUVER,SHANGHAI,24-01-2021 22:40,26-01-2021 22:32,40ST,N,41408,KG
572198,HMM PROMISE,9742168,018W,VANCOUVER,SHANGHAI,24-01-2021 22:40,28-01-2021 12:15,40ST,N,20704,KG
572408,SEASPAN BRIGHTNESS,9685346,033E,YANTIAN,TACOMA,11-12-2020 13:24,16-12-2020 08:55,LCL,N,3062,KG
572729,BUDAPEST EXPRESS,9450430,061E,SHANGHAI,SAVANNAH,15-01-2021 23:09,18-02-2021 12:33,40HC,N,5320,KG
572962,MOL MAESTRO,9415727,055E,COLOMBO,SAVANNAH,12-12-2020 06:09,12-12-2020 19:42,40HC,N,,
572966,MOL MAESTRO,9415727,055E,COLOMBO,SAVANNAH,12-12-2020 06:09,12-12-2020 19:42,40HC,N,,
572969,MOL MAESTRO,9415727,055E,COLOMBO,SAVANNAH,12-12-2020 06:09,12-12-2020 19:42,40HC,N,,
572973,PHOEBE,9293765,004E,SHANGHAI,SAVANNAH,08-01-2021 04:00,12-01-2021 16:20,40HC,N,5017,KG
573028,YM UNIFORM,9337482,216E,XIAMEN,LOS ANGELES,04-02-2021 04:10,12-02-2021 13:32,40HC,N,7444,KG
573228,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,24-03-2021 21:57,40ST,N,41408,KG
573231,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,19-02-2021 18:07,40ST,N,41408,KG
573234,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,23-02-2021 21:28,40ST,N,41984,KG
573235,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,23-02-2021 12:32,40ST,N,41984,KG
573238,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,23-02-2021 03:28,40ST,N,41408,KG
573239,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,23-02-2021 18:40,40ST,N,41408,KG
573243,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,21-02-2021 16:19,40ST,N,41408,KG
573244,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,18-02-2021 19:06,40ST,N,41408,KG
573245,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,22-02-2021 15:50,40ST,N,41408,KG
573246,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,22-02-2021 05:06,40ST,N,41408,KG
573303,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,20-02-2021 05:53,40ST,N,41408,KG
573304,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,20-02-2021 06:01,40ST,N,41408,KG
573305,YM TOTALITY,9860922,002W,VANCOUVER,SHANGHAI,09-02-2021 18:00,21-02-2021 06:18,40ST,N,20704,KG
573774,MOL MAESTRO,9415727,055E,COLOMBO,SAVANNAH,12-12-2020 06:09,12-12-2020 11:23,40HC,N,,
573786,TSINGTAO EXPRESS,9320702,070E,PUSAN,VANCOUVER,06-01-2021 03:55,07-01-2021 08:30,40HC,N,13869,KG
573858,NAGOYA EXPRESS,9450428,062W,VANCOUVER,SHANGHAI,20-01-2021 12:00,23-01-2021 02:39,40ST,N,20704,KG
573894,ONE OLYMPUS,9312987,063E,SHANGHAI,TACOMA,27-01-2021 08:12,03-02-2021 09:22,40HC,N,17678,KG
574001,ONE ARCADIA,9468310,054E,NINGBO,OAKLAND,23-01-2021 07:12,29-01-2021 00:31,40HC,N,30859,KG
574005,ONE ARCADIA,9468310,054E,NINGBO,OAKLAND,23-01-2021 07:12,28-01-2021 11:48,40HC,N,30859,KG
574019,HYUNDAI BANGKOK,9323510,100E,YANTIAN,OAKLAND,29-01-2021 16:29,01-02-2021 14:23,20ST,N,17139,KG
574025,ONE ARCADIA,9468310,054E,NINGBO,OAKLAND,23-01-2021 07:12,27-01-2021 21:54,40HC,N,28662,KG
574027,ONE ARCADIA,9468310,054E,NINGBO,OAKLAND,23-01-2021 07:12,28-01-2021 22:22,40HC,N,28662,KG
574032,HYUNDAI FORCE,9347566,087W,VANCOUVER,SHANGHAI,22-02-2021 09:00,25-02-2021 05:31,40ST,N,41408,KG
574034,HYUNDAI FORCE,9347566,087W,VANCOUVER,SHANGHAI,22-02-2021 09:00,24-02-2021 08:14,40ST,N,41408,KG
574048,HYUNDAI FORCE,9347566,087W,VANCOUVER,SHANGHAI,22-02-2021 09:00,23-02-2021 19:05,40ST,N,41408,KG
574049,HYUNDAI FORCE,9347566,087W,VANCOUVER,SHANGHAI,22-02-2021 09:00,28-02-2021 08:23,40ST,N,41408,KG
574050,HYUNDAI FORCE,9347566,087W,VANCOUVER,SHANGHAI,22-02-2021 09:00,26-02-2021 16:02,40ST,N,41408,KG
574051,HYUNDAI FORCE,9347566,087W,VANCOUVER,SHANGHAI,22-02-2021 09:00,27-02-2021 23:00,40ST,N,41408,KG
574052,HYUNDAI FORCE,9347566,087W,VANCOUVER,SHANGHAI,22-02-2021 09:00,25-02-2021 19:07,40ST,N,41408,KG
574054,HYUNDAI FORCE,9347566,087W,VANCOUVER,SHANGHAI,22-02-2021 09:00,25-02-2021 19:18,40ST,N,41408,KG
574121,HYUNDAI FORCE,9347566,087E,PUSAN,VANCOUVER,08-01-2021 18:59,12-01-2021 10:27,40HC,N,35966,KG
574126,HANOVER EXPRESS,9343716,094E,PUSAN,LOS ANGELES,05-01-2021 16:09,13-01-2021 16:14,40HC,N,16835,KG
574324,ONE ARCADIA,9468310,054E,NINGBO,OAKLAND,23-01-2021 07:12,27-01-2021 14:29,40HC,N,6960,KG
582322,ONE ARCADIA,9468310,054E,PUSAN,LOS ANGELES,14-01-2021 06:24,22-01-2021 18:24,40HC,N,8007,KG
582327,HANOVER EXPRESS,9343716,094E,PUSAN,LOS ANGELES,05-01-2021 16:09,19-01-2021 20:25,20ST,N,3668,KG
584574,NAGOYA EXPRESS,9450428,063E,SHANGHAI,TACOMA,01-03-2021 01:18,09-03-2021 15:31,40HC,N,18135,KG
