,VESSEL,IMO,ORIGIN_PORT,DESTINATION_PORT,ARRIVAL_TIME,GATEOUT_TIME,HAZMAT,IMPORT_DWELL,IMPORT_DWELL_SCALED,RF,Container_Size,IS_WEEKEND,LENGTH,CLUSTER,VESSEL_CATEGORY,Terminal,Departure Time,VTT,AVERAGE_BERTH_TIME,Total_Arrival_in_Window,Terminals_in_Port,UNIQUE_VESSELS_RATIO,ARRIVALS_RATIO
718,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-09 08:22:00,0,119.53333333333332,9.64580341471904,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-11-05 19:00:00,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
719,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-09 05:54:00,0,117.06666666666666,9.57175784840999,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-11-05 19:00:00,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
720,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-05 02:20:00,0,17.5,4.286555751844197,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-11-05 19:00:00,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
721,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-04 21:04:00,0,12.233333333333333,3.556312382548083,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-11-05 19:00:00,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
722,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-05 00:27:00,0,15.616666666666667,4.046755406550415,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-11-05 19:00:00,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
723,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-05 21:46:00,0,36.93333333333333,6.0528385441156045,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-11-05 19:00:00,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
724,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-04 23:43:00,0,14.883333333333333,3.947618587395371,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-11-05 19:00:00,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
725,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-06 00:35:00,0,39.75,6.246321538159696,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-11-05 19:00:00,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
726,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-07 19:13:00,0,82.38333333333334,8.3837784747413,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-11-05 19:00:00,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
727,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2020-11-04 08:50:00,2020-11-07 21:56:00,0,85.1,8.488889168433488,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-11-05 19:00:00,34.166666666666664,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
728,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-09 18:33:00,0,118.96666666666668,9.628892957763536,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2021-01-05 20:30:00,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
729,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-09 20:15:00,0,120.66666666666669,9.679448466197726,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2021-01-05 20:30:00,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
730,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-10 12:23:00,0,136.8,10.134965197746483,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2021-01-05 20:30:00,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
731,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-07 13:24:00,0,65.81666666666666,7.680707591205254,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2021-01-05 20:30:00,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
732,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-09 04:58:00,0,105.38333333333334,9.204583949568118,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2021-01-05 20:30:00,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
733,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-10 00:25:00,0,124.83333333333331,9.801183277910503,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2021-01-05 20:30:00,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
734,SOFIA EXPRESS,9450404,VANCOUVER,SHANGHAI,2021-01-04 19:35:00,2021-01-11 10:46:00,0,159.18333333333334,10.705653927131891,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2021-01-05 20:30:00,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
735,SOFIA EXPRESS,9450404,PUSAN,TACOMA,2021-02-03 15:14:00,2021-02-08 14:01:00,0,118.78333333333332,9.623409262069783,0,0,0,335,2,Large,WUT (WASHINGTON UNITED TERMINALS),2021-02-07 06:44:00,87.5,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
736,SOFIA EXPRESS,9450404,PUSAN,VANCOUVER,2021-02-14 01:14:00,2021-02-19 09:50:00,0,128.6,9.90868906434158,0,1,1,335,2,Large,3891 DELTAPORT GCT,2021-02-19 00:19:00,119.08333333333333,98.04411764705883,49,1,1.0,1.0
737,SOFIA EXPRESS,9450404,PUSAN,VANCOUVER,2021-02-14 01:14:00,2021-02-17 08:41:00,0,79.45,8.267386025009252,0,0,1,335,2,Large,3891 DELTAPORT GCT,2021-02-19 00:19:00,119.08333333333333,98.04411764705883,49,1,1.0,1.0
738,AL QIBLA,9525924,YANTIAN,SAVANNAH,2020-05-14 14:49:00,2020-05-20 09:19:00,1,138.5,10.180622129673278,0,1,0,366,2,Large,GARDEN CITY TERMINAL,2020-05-15 18:24:00,27.583333333333332,29.420617283950616,2088,1,1.0,1.0
739,AL QIBLA,9525924,KAOHSIUNG,NEW YORK,2020-05-07 17:09:00,2020-05-11 00:00:00,1,78.85,8.243190924498423,0,1,0,366,2,Large,GCT BAYONNE TERMINAL,2020-05-10 00:29:00,55.333333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
740,AL QIBLA,9525924,CAI MEP,NEW YORK,2020-08-06 19:25:00,2020-08-13 16:33:00,0,165.13333333333333,10.847341755779768,0,1,0,366,2,Large,GCT BAYONNE TERMINAL,2020-08-08 13:54:00,42.483333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
741,AL QIBLA,9525924,HONG KONG,NEW YORK,2020-10-30 16:44:00,2020-11-06 06:20:00,0,157.6,10.667295899778752,0,0,0,366,2,Large,GCT BAYONNE TERMINAL,2020-11-01 03:28:00,34.733333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
742,ONE MINATO,9805477,KAOHSIUNG,NEW YORK,2020-05-21 22:14:00,2020-05-22 12:12:00,1,13.966666666666669,3.81851862975432,0,1,0,365,2,Large,GCT BAYONNE TERMINAL,2020-05-23 10:48:00,36.56666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
743,SEASPAN OSPREY,9786736,KAOHSIUNG,SAVANNAH,2020-06-10 12:54:00,2020-06-11 10:21:00,1,21.45,4.733670975121448,0,1,0,330,2,Large,GARDEN CITY TERMINAL,2020-06-11 11:42:00,22.8,29.420617283950616,2088,1,1.0,1.0
744,SEASPAN OSPREY,9786736,YANTIAN,SAVANNAH,2020-06-10 12:54:00,2020-06-16 11:04:00,1,142.16666666666666,10.277714005564006,0,1,0,330,2,Large,GARDEN CITY TERMINAL,2020-06-11 11:42:00,22.8,29.420617283950616,2088,1,1.0,1.0
745,SEASPAN OSPREY,9786736,HONG KONG,NEW YORK,2020-06-05 17:00:00,2020-06-08 11:32:00,1,66.53333333333333,7.713669153548893,0,0,0,330,2,Large,GCT BAYONNE TERMINAL,2020-06-06 18:10:00,25.166666666666668,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
746,HYUNDAI PRIDE,9637260,YANTIAN,SAVANNAH,2020-06-03 17:29:00,2020-06-08 12:15:00,1,114.76666666666668,9.501675654851274,0,1,0,366,2,Large,GARDEN CITY TERMINAL,2020-06-04 20:29:00,27.0,29.420617283950616,2088,1,1.0,1.0
747,HYUNDAI PRIDE,9637260,YANTIAN,NEW YORK,2020-05-28 20:55:00,2020-06-04 09:34:00,1,156.65,10.644145030267032,0,1,0,366,2,Large,GCT BAYONNE TERMINAL,2020-05-30 03:29:00,30.566666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
748,HYUNDAI PRIDE,9637260,VUNG TAU,NEW YORK,2020-05-28 20:55:00,2020-06-01 16:00:00,1,91.08333333333331,8.711979994752346,0,0,0,366,2,Large,GCT BAYONNE TERMINAL,2020-05-30 03:29:00,30.566666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
749,HMM PROMISE,9742168,VANCOUVER,HONG KONG,2020-06-08 16:30:00,2020-06-11 15:50:00,1,71.33333333333333,7.927965236261427,0,1,0,330,2,Large,HIT (HONGKONG INTERNATIONAL TERMINALS ),2020-06-09 08:40:00,16.166666666666668,17.120833333333334,8,1,1.0,1.0
750,HMM PROMISE,9742168,VANCOUVER,HONG KONG,2020-08-02 13:00:00,2020-08-05 08:42:00,0,67.7,7.766774027960904,0,1,1,330,2,Large,HIT (HONGKONG INTERNATIONAL TERMINALS ),2020-08-03 07:20:00,18.333333333333332,17.120833333333334,8,1,1.0,1.0
751,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-08-08 03:30:00,2020-08-14 00:33:00,0,141.05,10.248341865744424,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2020-08-09 15:30:00,36.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
752,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-08-08 03:30:00,2020-08-12 06:10:00,0,98.66666666666669,8.979758712458572,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2020-08-09 15:30:00,36.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
753,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-08-08 03:30:00,2020-08-15 00:44:00,0,165.23333333333332,10.849690786479217,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2020-08-09 15:30:00,36.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
754,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-05-27 02:00:00,2020-06-15 07:15:00,1,461.25,15.429108082441251,0,1,0,330,2,Large,SHANGHAI PUDONG INTERNATIONAL (WGQ),2020-05-27 15:30:00,13.5,24.482582582582584,4850,3,0.1111111111111111,0.036036036036036036
755,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-05-27 02:00:00,2020-06-12 06:13:00,1,388.2166666666666,14.570420005348078,0,1,0,330,2,Large,SHANGHAI PUDONG INTERNATIONAL (WGQ),2020-05-27 15:30:00,13.5,24.482582582582584,4850,3,0.1111111111111111,0.036036036036036036
756,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-05-27 02:00:00,2020-06-13 07:22:00,1,413.3666666666667,14.87857363227573,0,1,0,330,2,Large,SHANGHAI PUDONG INTERNATIONAL (WGQ),2020-05-27 15:30:00,13.5,24.482582582582584,4850,3,0.1111111111111111,0.036036036036036036
757,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-09-28 13:10:00,2020-10-01 21:55:00,0,80.75,8.319351914104628,0,1,0,330,2,Large,SIPG - SHANGDONG BRANCH,2020-09-29 08:30:00,19.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
758,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-09-28 13:10:00,2020-10-19 23:44:00,0,514.5666666666667,15.994742530410656,0,1,0,330,2,Large,SIPG - SHANGDONG BRANCH,2020-09-29 08:30:00,19.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
759,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-11-22 13:05:00,2020-11-25 17:55:00,0,76.83333333333333,8.160864094565426,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2020-11-23 16:30:00,27.416666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
760,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2020-11-22 13:05:00,2020-11-25 18:42:00,0,77.61666666666666,8.193028677027725,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2020-11-23 16:30:00,27.416666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
761,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-26 22:54:00,0,48.23333333333333,6.773988989355151,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2021-01-25 20:00:00,21.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
762,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-28 22:59:00,0,96.31666666666666,8.898443636596589,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2021-01-25 20:00:00,21.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
763,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-29 04:04:00,0,101.4,9.072567662922676,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2021-01-25 20:00:00,21.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
764,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-26 22:04:00,0,47.4,6.725329974743412,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2021-01-25 20:00:00,21.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
765,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-27 02:30:00,0,51.833333333333336,6.977367129993597,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2021-01-25 20:00:00,21.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
766,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-26 22:32:00,0,47.86666666666667,6.7526557154238285,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2021-01-25 20:00:00,21.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
767,HMM PROMISE,9742168,VANCOUVER,SHANGHAI,2021-01-24 22:40:00,2021-01-28 12:15:00,0,85.58333333333333,8.507330678364696,0,1,1,330,2,Large,SIPG - SHANGDONG BRANCH,2021-01-25 20:00:00,21.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
768,KUALA LUMPUR EXPRESS,9343730,PUSAN,LOS ANGELES,2020-05-28 05:14:00,2020-05-29 17:05:00,1,35.85,5.975532052338619,0,0,0,336,2,Large,TRAPAC LOS ANGELES,2020-06-02 06:24:00,121.16666666666667,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
769,KUALA LUMPUR EXPRESS,9343730,NINGBO,OAKLAND,2020-07-17 04:54:00,2020-07-24 15:37:00,0,178.71666666666667,11.157282444856136,0,1,0,336,2,Large,TRAPAC OAKLAND,2020-07-19 02:09:00,45.25,48.410833333333336,174,2,0.8571428571428571,0.875
770,KUALA LUMPUR EXPRESS,9343730,NINGBO,LOS ANGELES,2020-08-23 04:11:00,2020-08-31 16:37:00,0,204.4333333333333,11.69957972676865,0,1,1,336,2,Large,TRAPAC LOS ANGELES,2020-08-28 07:14:00,123.05,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
771,KUALA LUMPUR EXPRESS,9343730,NINGBO,LOS ANGELES,2020-08-23 04:11:00,2020-09-02 16:35:00,0,252.4,12.589721331701892,0,1,1,336,2,Large,TRAPAC LOS ANGELES,2020-08-28 07:14:00,123.05,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
772,KUALA LUMPUR EXPRESS,9343730,NINGBO,LOS ANGELES,2020-08-23 04:11:00,2020-08-26 01:31:00,0,69.33333333333333,7.840003024239109,0,1,1,336,2,Large,TRAPAC LOS ANGELES,2020-08-28 07:14:00,123.05,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
773,KUALA LUMPUR EXPRESS,9343730,NINGBO,LOS ANGELES,2020-08-23 04:11:00,2020-08-26 01:10:00,0,68.98333333333333,7.8244186168996785,0,1,1,336,2,Large,TRAPAC LOS ANGELES,2020-08-28 07:14:00,123.05,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
774,KUALA LUMPUR EXPRESS,9343730,NINGBO,LOS ANGELES,2020-08-23 04:11:00,2020-09-01 19:50:00,0,231.65,12.221400661367923,0,1,1,336,2,Large,TRAPAC LOS ANGELES,2020-08-28 07:14:00,123.05,123.32713963963965,2937,4,0.3870967741935484,0.23648648648648649
775,KUALA LUMPUR EXPRESS,9343730,NINGBO,OAKLAND,2021-01-31 13:54:00,2021-02-05 13:46:00,0,119.86666666666666,9.655723253209562,0,1,1,336,2,Large,TRAPAC OAKLAND,2021-02-03 03:09:00,61.25,48.410833333333336,174,2,0.8571428571428571,0.875
776,YM MUTUALITY,9455870,XIAMEN,LOS ANGELES,2020-05-27 04:55:00,2020-06-01 14:07:00,1,129.2,9.925599569977535,0,1,0,305,0,Medium,WBCT (WEST BASIN CONTAINER TERMINAL),2020-05-30 06:09:00,73.23333333333333,123.32713963963965,2937,4,0.22580645161290322,0.0945945945945946
777,YM MUTUALITY,9455870,KEELUNG,LOS ANGELES,2020-07-08 03:49:00,2020-07-14 01:03:00,0,141.23333333333332,10.253175847884991,0,0,0,305,0,Medium,WBCT (WEST BASIN CONTAINER TERMINAL),2020-07-11 07:29:00,75.66666666666667,123.32713963963965,2937,4,0.22580645161290322,0.0945945945945946
778,YM MUTUALITY,9455870,KEELUNG,LOS ANGELES,2020-07-08 03:49:00,2020-07-14 13:31:00,0,153.7,10.571591786847046,0,1,0,305,0,Medium,WBCT (WEST BASIN CONTAINER TERMINAL),2020-07-11 07:29:00,75.66666666666667,123.32713963963965,2937,4,0.22580645161290322,0.0945945945945946
779,YM MUTUALITY,9455870,XIAMEN,LOS ANGELES,2020-10-01 07:04:00,2020-10-08 20:05:00,0,181.01666666666668,11.208034654053128,0,1,0,305,0,Medium,WBCT (WEST BASIN CONTAINER TERMINAL),2020-10-05 18:09:00,107.08333333333333,123.32713963963965,2937,4,0.22580645161290322,0.0945945945945946
780,PALENA,9306196,SCHIEDAM,NEW YORK,2020-06-09 17:40:00,2020-06-09 21:26:00,1,3.7666666666666666,1.5896563679636708,0,1,0,304,0,Medium,MAHER NEWARK,2020-06-10 20:35:00,26.916666666666668,41.09047619047619,3237,3,0.06818181818181818,0.015306122448979591
781,ONE CYGNUS,9806081,HONG KONG,OAKLAND,2020-06-24 02:44:00,2020-06-29 17:13:00,0,134.48333333333332,10.072070651151217,0,0,0,364,2,Large,OICT (OAKLAND INTL CONTAINER TERMINAL),2020-06-26 07:42:00,52.96666666666667,48.410833333333336,174,2,0.14285714285714285,0.125
782,ONE CYGNUS,9806081,HONG KONG,OAKLAND,2020-11-15 11:40:00,2020-11-17 22:01:00,0,58.35,7.320536929686952,0,0,1,364,2,Large,OICT (OAKLAND INTL CONTAINER TERMINAL),2020-11-18 10:19:00,70.65,48.410833333333336,174,2,0.14285714285714285,0.125
783,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-07-15 21:30:00,2020-07-17 12:13:00,0,38.71666666666667,6.17654557884167,0,1,0,320,0,Medium,SIPG (SHANGHAI INTL PORT GROUP) - WAIGAOQIAO,2020-07-16 20:30:00,23.0,24.482582582582584,4850,3,0.2777777777777778,0.22972972972972974
784,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-09-01 01:30:00,2020-09-02 21:30:00,0,44.0,6.520030977871643,0,1,0,320,0,Medium,SIPG (SHANGHAI INTL PORT GROUP) - WAIGAOQIAO,2020-09-02 00:01:00,22.516666666666666,24.482582582582584,4850,3,0.2777777777777778,0.22972972972972974
785,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-09-01 01:30:00,2020-09-02 21:29:00,0,43.98333333333333,6.518996355232495,0,1,0,320,0,Medium,SIPG (SHANGHAI INTL PORT GROUP) - WAIGAOQIAO,2020-09-02 00:01:00,22.516666666666666,24.482582582582584,4850,3,0.2777777777777778,0.22972972972972974
786,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-09-01 01:30:00,2020-09-02 19:58:00,0,42.46666666666667,6.423615762670269,0,1,0,320,0,Medium,SIPG (SHANGHAI INTL PORT GROUP) - WAIGAOQIAO,2020-09-02 00:01:00,22.516666666666666,24.482582582582584,4850,3,0.2777777777777778,0.22972972972972974
787,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-11-17 21:35:00,2020-11-26 22:02:00,0,216.45,11.935901160199707,0,1,0,320,0,Medium,SIPG - SHANGDONG BRANCH,2020-11-18 10:30:00,12.916666666666666,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
788,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-11-17 21:35:00,2020-11-19 16:40:00,0,43.083333333333336,6.4626940097702805,0,1,0,320,0,Medium,SIPG - SHANGDONG BRANCH,2020-11-18 10:30:00,12.916666666666666,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
789,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-11-17 21:35:00,2020-11-20 07:12:00,0,57.61666666666667,7.283370836943578,0,1,0,320,0,Medium,SIPG - SHANGDONG BRANCH,2020-11-18 10:30:00,12.916666666666666,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
790,ONE COSMOS,9388340,VANCOUVER,SHANGHAI,2020-11-17 21:35:00,2020-11-27 21:12:00,0,239.61666666666667,12.36557200670584,0,1,0,320,0,Medium,SIPG - SHANGDONG BRANCH,2020-11-18 10:30:00,12.916666666666666,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
791,ONE COSMOS,9388340,SHANGHAI,SAVANNAH,2021-01-28 07:49:00,2021-01-29 10:41:00,0,26.866666666666667,5.257301437787402,0,1,0,320,0,Medium,GARDEN CITY TERMINAL,2021-01-30 05:39:00,45.833333333333336,29.420617283950616,2088,1,1.0,1.0
792,PRAGUE EXPRESS,9450399,VANCOUVER,HONG KONG,2020-07-13 03:30:00,2020-07-17 10:14:00,0,102.73333333333332,9.117174735793862,0,1,0,335,2,Large,HIT (HONGKONG INTERNATIONAL TERMINALS ),2020-07-13 19:26:00,15.933333333333334,17.120833333333334,8,1,1.0,1.0
793,PRAGUE EXPRESS,9450399,VANCOUVER,YANTIAN,2020-07-14 08:20:00,2020-07-15 17:50:00,0,33.5,5.801743485335057,0,1,0,335,2,Large,YICT (YANTIAN INTL CONTAINER TERMINAL),2020-07-15 11:05:00,26.75,26.75,2,1,1.0,1.0
794,PRAGUE EXPRESS,9450399,VANCOUVER,SHANGHAI,2020-09-04 17:15:00,2020-09-10 07:00:00,0,133.75,10.051995837214188,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-09-05 18:00:00,24.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
795,PRAGUE EXPRESS,9450399,VANCOUVER,SHANGHAI,2020-09-04 17:15:00,2020-09-09 19:01:00,0,121.76666666666668,9.711882714741073,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-09-05 18:00:00,24.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
796,PRAGUE EXPRESS,9450399,VANCOUVER,SHANGHAI,2020-09-04 17:15:00,2020-09-08 08:03:00,0,86.8,8.553416120617875,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-09-05 18:00:00,24.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
797,PRAGUE EXPRESS,9450399,VANCOUVER,SHANGHAI,2020-09-04 17:15:00,2020-09-09 17:55:00,0,120.66666666666669,9.679448466197726,0,1,0,335,2,Large,SIPG - SHANGDONG BRANCH,2020-09-05 18:00:00,24.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
798,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-06-30 07:00:00,2020-07-01 14:40:00,0,31.666666666666668,5.659834817104327,0,1,0,339,2,Large,SIPG (SHANGHAI INTL PORT GROUP) - WAIGAOQIAO,2020-07-01 07:00:00,24.0,24.482582582582584,4850,3,0.2777777777777778,0.22972972972972974
799,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-06-30 07:00:00,2020-07-03 19:53:00,0,84.88333333333334,8.480597304430573,0,1,0,339,2,Large,SIPG (SHANGHAI INTL PORT GROUP) - WAIGAOQIAO,2020-07-01 07:00:00,24.0,24.482582582582584,4850,3,0.2777777777777778,0.22972972972972974
800,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-06-30 07:00:00,2020-07-03 18:11:00,0,83.18333333333334,8.414992515672616,0,1,0,339,2,Large,SIPG (SHANGHAI INTL PORT GROUP) - WAIGAOQIAO,2020-07-01 07:00:00,24.0,24.482582582582584,4850,3,0.2777777777777778,0.22972972972972974
801,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-06-30 07:00:00,2020-07-08 14:26:00,0,199.4333333333333,11.598236871761651,0,1,0,339,2,Large,SIPG (SHANGHAI INTL PORT GROUP) - WAIGAOQIAO,2020-07-01 07:00:00,24.0,24.482582582582584,4850,3,0.2777777777777778,0.22972972972972974
802,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-06-30 07:00:00,2020-07-08 14:28:00,0,199.46666666666667,11.598918637169628,0,1,0,339,2,Large,SIPG (SHANGHAI INTL PORT GROUP) - WAIGAOQIAO,2020-07-01 07:00:00,24.0,24.482582582582584,4850,3,0.2777777777777778,0.22972972972972974
803,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-16 05:52:00,0,169.86666666666667,10.957402249769036,0,1,0,339,2,Large,SIPG (SHANGHAI INTL PORT GROUP) - WAIGAOQIAO,2020-10-10 03:00:00,23.0,24.482582582582584,4850,3,0.2777777777777778,0.22972972972972974
804,HYUNDAI BRAVE,9346304,VANCOUVER,SHANGHAI,2020-10-09 04:00:00,2020-10-17 22:20:00,0,210.3333333333333,11.81684906722567,0,1,0,339,2,Large,SIPG (SHANGHAI INTL PORT GROUP) - WAIGAOQIAO,2020-10-10 03:00:00,23.0,24.482582582582584,4850,3,0.2777777777777778,0.22972972972972974
